name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206277205941,"£4,495",120000,198,Manual,Petrol,7,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205276226140,"£5,995",99517,198,Automatic,Petrol,,Hatchback,ULEZ,2.0L,
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206257143187,"£8,495",50988,198,Manual,Petrol,,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203013076741,"£6,490",89780,138,Automatic,Diesel,,Hatchback,,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206277211716,"£7,500",102000,198,Automatic,Petrol,2,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202202092359061,"£3,795",160000,198,Manual,Petrol,,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237082320,"£6,250",95000,198,Automatic,Petrol,4,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202109097174783,"£4,999",115000,198,Manual,Petrol,,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206227061274,"£3,500",58000,158,Manual,Petrol,7,Hatchback,ULEZ,1.4L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206227049279,"£6,590",64981,158,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206176890768,"£5,970",68000,138,Manual,Diesel,2,Hatchback,,2.0L,2010 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206116694060,"£5,999",90000,158,Manual,Petrol,8,Hatchback,ULEZ,1.4L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237096946,"£4,990",117000,138,Manual,Diesel,4,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202201301949090,"£4,750",103000,123,Manual,Petrol,5,Hatchback,ULEZ,1.4L,2010 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206136756856,"£4,990",101500,138,Manual,Diesel,,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206206965991,"£6,495",112000,175,Manual,Diesel,,Hatchback,,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205276218072,"£5,495",104000,123,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204275094006,"£4,995",115000,158,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206217008176,"£7,950",62410,207,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206247135637,"£9,495",73400,207,Automatic,Petrol,2,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206076565424,"£9,499",50000,207,Manual,Petrol,,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204124593138,"£8,990",60000,207,Manual,Petrol,,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204234939386,"£8,995",103000,261,Automatic,Petrol,6,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202201151396488,"£4,000",171000,158,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206247122168,"£6,579",90000,207,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2010 (10 reg)
