name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204114546453,"£21,290",4740,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206166860345,"£21,694",15230,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205266187271,"£17,000",53729,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206076533920,"£20,999",38196,,Automatic,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204275090278,"£17,399",30529,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202112020154309,"£22,995",28250,,Automatic,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203233871059,"£18,990",60917,,Manual,Diesel,,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206227029473,"£19,000",45344,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203284027468,"£18,999",25960,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206237083782,"£18,790",36350,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc Diesel Hatchback,https://www.autotrader.co.uk/car-details/202205306308096,"£22,804",14731,,Manual,Diesel,,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316343198,"£24,000",29388,,Automatic,Petrol,2,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205045317489,"£19,477",20030,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202109297930643,"£24,995",13500,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205045340924,"£20,498",23168,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (67 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202201271840394,"£18,495",18899,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206016395068,"£21,839",14049,148,Automatic,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206267168125,"£17,480",43359,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204124577507,"£15,490",85957,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205075451811,"£18,200",37872,148,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206106657789,"£23,360",62392,,Automatic,Petrol,,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206287227356,"£16,890",41051,,Manual,Petrol,2,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202202222816626,"£19,285",39512,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206227028360,"£21,190",29250,,Manual,Petrol,3,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206257156760,"£20,995",11546,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206076537207,"£14,995",47124,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202202042152650,"£20,490",22242,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316335302,"£18,477",23860,,Manual,Petrol,3,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205256071529,"£18,020",46060,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206026415024,"£20,000",38721,148,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203073299817,"£20,500",18607,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (67 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202111099395160,"£19,367",8221,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206186925864,"£17,000",50378,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205306316950,"£19,490",29950,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206146774452,"£18,464",32046,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
